appid,wikidata_name,esrb_rating,hltb_id,igdb_id,metacritic_id,opencritic_id,game_engine
635220,The Naked Game,,,the-naked-game,,,
550990,"Viktor, a Steampunk Adventure",,,viktor-a-steampunk-adventure,,,
674020,Q56246897,,,world-war-3,,14161,Unreal Engine 4
657290,Bind Men,Mature 17+,,blind-men,,9479,
538880,Triennale Game Collection,,,triennale-game-collection,,,
631980,Immortal Planet,Teen,,immortal-planet,,4686,GameMaker
540510,Islands: Non-Places,,,islands-non-places,,3610,Q63966
718010,Robbie Swifthand and the Orb of Mysteries,Teen,,robbie-swifthand-and-the-orb-of-mysteries,,,Q63966
574200,Earth Defense Force 4.1: Wingdiver The Shooter,,,earth-defense-force-4-dot-1-wing-diver-the-shooter,,,
460750,Blade Ballet,Everyone 10+,,blade-ballet,,3103,Q63966
460870,God Eater Resurrection,,,god-eater-resurrection,,2872,
612470,Bio Inc. Redemption,,,bio-inc-redemption,,5709,
623260,TS Marketplace: Baltimore and Ohio GE 44 Add-On,,,,,,
557030,Avenger Bird,Everyone,,avenger-bird,,7286,Q63966
500370,Anno 2205™ - Orbit,,,anno-2205-orbit,,,
620080,A Clockwork Ley-Line: The Borderline of Dusk,,,a-clockwork-ley-line-tasogaredoki-no-kyoukaisen,,5493,
461360,Thorne - Son of Slaves (Ep.2),,,thorne-son-of-slaves-ep-dot-2,,,
485440,Call Of The Mighty Warriors,,,call-of-the-mighty-warriors,,,Q63966
687490,Trivia Vault: Super Heroes Trivia,,,trivia-vault-super-heroes-trivia,,,
526950,Euro Truck Simulator 2: Lunar New Year Pack,,,,,,
588600,American Truck Simulator: Valentine's Paint Jobs Pack,,,american-truck-simulator-valentines-paint-jobs-pack,,,
722230,L.A. Noire: The VR Case Files,,,la-noire-the-vr-case-files,,5278,
527710,Crown Champion: Legends of the Arena,,,crown-champion-legends-of-the-arena,,,
457520,Moustache Mountain,,,moustache-mountain,,,
449550,Chicken Invaders 2,,,chicken-invaders-2-the-next-wave,,,
552080,IronWolf VR,,,ironwolf-vr,,,
498830,Moustache In Hell,,,mustache-in-hell,,4190,
578740,SECLUSION,,,seclusion,,,
618470,Qbik,Everyone,,qbik,,5562,
686170,VRRV,,,vr-rv,,,
698080,Escape Dead Earth,,,escape-dead-earth,,,
597730,Dark Grim Mariupolis,,,dark-grim-mariupolis,,,GameMaker
458580,Windlands 2,,,windlands-2,,7219,
604590,Build & Battle,,,build-and-battle,,,GameMaker
689290,My RC Buggy! VR,,,my-rc-buggy-vr,,,
694680,Santa Claws,,,santa-claws,,,
748670,Skydiving Simulator VR,,,skydiving-simulator-vr,,,
734020,Legendary DXP,,,legendary-dxp,,,
675410,Eternal Essence,,,eternal-essence,,,
636050,5 Star Rio Resort,,,5-star-rio-resort,,,
530130,Akuto: Showdown,Teen,,akuto-showdown,,,
529500,ALONE? - VR,,,alone-vr,,,
613970,Bravery: Rise of The Last Hero,,,bravery-rise-of-the-last-hero,,,
703000,"Beer, Babes and Dragons",,,beer-babes-and-dragons,,,
435800,Binaries,Everyone,,binaries,,3184,Q63966
535330,Block King,,,block-king,,,
526880,Chess Knight 2,,,chess-knight-2,,,
710650,Conquest of Gerazania,,,conquest-of-gerazania,,,
460730,Draco Dux,,,draco-dux,,,
673940,Dragon Glory,,,dragon-glory,,,
722580,Dreadnought Sol,,,dreadnought-sol,,,
602200,Dreamlike Worlds,,,dreamlike-worlds,,,Cocos2d-x
510840,Evolvation,,,evolvation,,,Unreal Engine 4
665730,Fight Sparring VR,,,fight-sparring-vr,,,
588290,Goalie Challenge VR,,,goalie-challenge-vr,,,
708970,GOD STARFIGHTER,,,god-starfighter,,,
510730,Grim Seventh,,,grim-seventh,,,
543150,Guardian of The Demon Valley,,,guardian-of-the-demon-valley,,,
648430,Hand of the Gods,,,hand-of-the-gods,,5609,Unreal Engine 4
532120,Header Goal VR: Being Axel Rix,,,header-goal-vr-being-axel-rix,,,Q63966
563830,Historium VR - Relive the history of Bruges,,,historium-vr-relive-the-history-of-bruges,,,
740570,illie,,,illie,,,
737490,Journey to Luonto,,,journey-to-luonto,,,
551520,Last Days of Spring 2,,,last-days-of-spring-2,,,TyranoBuilder
713380,Mr. Barrel,,,mr-barrel,,,
516900,Oniris Basket VR,,,oniris-basket-vr,,,
506960,Pong Champion VR,,,pong-champion-vr,,,
491790,Project Syria,,,project-syria,,,
513250,Rogue Stache,,,rogue-stache,,,
461010,Roll'd,,,rolld,,,Cocos2d-x
657020,Save Dash,,,save-dash,,,
579210,Syndrome VR,,,syndrome-vr,,,
596270,Tales of Terror: Crimson Dawn,,,tales-of-terror-crimson-dawn,,,
587310,Soma Spirits: Rebalance,,,soma-spirits-rebalance,,,
703730,Sorcery Jokers,,,sorcery-jokers,,5571,
528970,SOS Survival,,,sossurvival,,,
744170,Starfighter Neon,,,starfighter-neon,,,
526750,The Gleam: VR Escape the Room,,,the-gleam-vr-escape-the-room,,,
454260,The HinterLands,,,the-hinterlands,,,
641050,StroodleDoodle,,,stroodledoodle,,,
492080,Vision of Aurora Borealis,,,vision-of-aurora-borealis,,,
451230,Wartune,,,wartune,,,
605040,Zarya and the Cursed Skull,,,zarya-and-the-cursed-skull,,,Q63966
687800,Heads Will Roll: Reforged,,,heads-will-roll-reforged,,,
632710,Princess Evangile W Happiness - Steam Edition,,,princess-evangile-w-happiness--1,,,
443190,Project Haven,,,project-haven,,,
520330,Power Tools VR,,,power-tools-vr--1,,,
3056520,Moonbane Survivor,,,,,,
3772240,Void Miner,,,,,,
213330,Lego Batman 2: DC Super Heroes,Everyone 10+,,lego-batman-2-dc-super-heroes,,,
215120,ROSE Online,,,rose-online,,,
216390,Elemental: Fallen Enchantress,,,fallen-enchantress,,,
223591,The Sims 3: Katy Perry's Sweet Treats,Teen,,the-sims-3-katy-perrys-sweet-treats,,,
218860,Cabela's Dangerous Hunts 2013,,,cabela-s-dangerous-hunts-2013,,,
2055290,Sonic Colors: Ultimate,Everyone,,sonic-colors-ultimate,,11618,Godot
1930140,FREAKFIELD 2042,,,freakfield-2042,,,
1940880,Scary Wife HD: Anime Horror Game,,,scary-wife-hd,,,
1937130,Arcade Squad,,,arcade-squad,,,
1925600,Puzzle: Nature,,,puzzle-nature,,,
1946280,Small phrases Great stories,,,small-phrases-great-stories,,,
1963760,Deuces Wild - Video Poker,,,deuces-wild-video-poker,,,
1955330,Save Room,,,save-room-organization-game,,13969,
1944440,The Farmer's Story of Slow Life,,,the-farmers-story-of-slow-life,,,
1950690,1001 Jigsaw: Home Sweet Home 2,,,1001-jigsaw-home-sweet-home-2,,,
1973130,Island of Aito,,,island-of-aito,,,
1972740,Lit Up,,,lit-up,,,
2084930,Ever Seen A Cat? 3,,,ever-seen-a-cat-3,,,
2055180,Waitventure,,,waitventure,,,
2172920,Christmas Wonderland 4,,,christmas-wonderland-4,,,
2086180,I commissioned some bees 4,,,i-commissioned-some-bees-4,,,
2152730,Actua Tennis,,,actua-tennis,,,
2141690,Car Dealership Simulator,,,car-dealership-simulator,,,
2053580,Nonozle,,,nonozle,,,
1979160,GoRogue,,,gorogue,,,
2211150,WordSpiral,,,wordspiral,,,
2060670,Sue Shi Survival,,,sue-shi-survival,,,
2110070,Tribe Explorer,,,tribe-explorer,,,
2199440,My Heart Your Soul,,,my-heart-your-soul,,,
2149690,QuentBlast,,,quentblast,,,
2111470,Wandering Duelist,,,wandering-duelist,,,Q63966
2084050,Unsolved Case,,,unsolved-case,,,Q63966
2163930,Skeleton Punchers,,,skeleton-punchers,,,
2217810,Gachi: Space Orgasm,,,gachi-space-orgasm,,,
2235530,The Green Room Experiment (Episode 1),,,the-green-room-experiment-episode-1,,,
2187560,Electrical Safety VR Training,,,electrical-safety-vr-training,,,
1939640,Case Files: The Death of Paulette Williams,,,case-files-the-death-of-paulette-williams,,,
2226080,Robbie's Tale,,,robbies-tale,,,
2121460,Cross the Hell master,,,cross-the-hell-master,,,
2154630,Trash Panda: The Adventures of Ricky and Boxman,,,trash-panda-the-adventures-of-ricky-and-boxman,,,
2006770,180 SECONDS,,,180-seconds,,,
2119670,Forest Golf Planner,,,forest-golf-planner,,15130,
1965260,Mini Putt,,,mini-putt--1,,,
2234020,Iso Racer,,,iso-racer,,,
2103020,Frightened,,,frightened--1,,,
2116980,The Hideaway,,,the-hideaway,,,
2149120,Dolphin Spirit: Ocean Mission,Everyone,,dolphin-spirit-ocean-mission,,15573,
2010390,Bug Butcher,,,bug-butcher,,,
2137000,Hidden Object Vacation,,,hidden-object-vacation,,,
2177570,Stone Age: Digital Edition,,,stone-age-digital-edition,,,
1942370,Going Into The Unknown,,,going-into-the-unknown,,,
2206930,Canterz Paranormies 2,,,canterz-paranormies-2,,,
2124760,Manifest,,,manifest--2,,,
2125900,Delicious Solitaire,,,delicious-solitaire,,,
2132860,Hanoi Puzzles: Spin Match,,,hanoi-puzzles-spin-match,,,
2138150,My Stepsis is a Furry Futa Fox,,,,,,
2142460,Retired Waves,,,,,,
2144420,XPLORASI3D 2.0,,,xplorasi3d-2-dot-0,,,
2145330,Vehicular Rampage,,,vehicular-rampage,,,
2147600,Chamber's Reunion,,,chamberlocked,,,
2151150,"Run Foxy, Run!",,,run-foxy-run,,,
2153810,1001 Jigsaw Detective 3,,,1001-jigsaw-detective-3,,,
2158130,Deadly Harvest,,,deadly-harvest,,,
2159450,Realm of Dread,,,realm-of-dread,,,
2169370,RCPG,,,rcpg,,,
2174430,Welcome to Lightford,,,welcome-to-lightford,,,
2176190,Escape First Alchemist: Prologue,,,,,,
2176230,Voxel Pirates,,,voxel-pirates,,,
2203820,The World of The Candy Girl,,,the-world-of-the-candy-girl,,,
2204160,Greenlander,,,greenlander,,,
2205420,PAIN: Below Sanity (Classic),,,pain--2,,,
2205640,REAL MAN GOT 100,,,real-man-got-100--1,,,
2212200,Amber Time Pocket [RPG],,,amber-time-pocket,,,
2212840,Dinosaur Simulator,,,dinosaur-simulator,,,
2213990,My Last 20,,,my-last-20,,,
2215020,Maze Monsters,,,maze-monsters,,,
2228910,Nofsky Zombies,,,nofsky-zombies,,,
2231630,Chorus of the Night,,,chorus-of-the-night,,,
1972610,Draconis Volatus,,,draconis-volatus,,,
1974590,Timeways,,,timeways,,,
1979520,Lizard Quest!,,,lizard-quest--1,,,
1981840,Escaping Darkness,,,escaping-darkness,,,
1983290,Legends from Lacoytas: The First Seeker,,,legends-from-lacoytas-the-first-seeker,,,
1999700,Something Strange,,,something-strange,,,
2002310,Detective: The Mountain City,,,detective-the-mountain-city,,,
2005910,Olliefrog Toad Skater,,,olliefrog-toad-skater,,,
2062630,WalkBot,,,walkbot,,,
2068480,The Exile of Aphrodisia (2023),,,,,,
2073450,A2C:Ayry seems to be playtesting a 2D runner shooter from Cci,,,a2c-ayry-seems-to-be-playtesting-a-2d-runner-shooter-from-cci,,,
2096070,Neverwards,,,neverwards,,,
2098390,Planet Surfer,,,planet-surfer,,,
2099120,STARR RINGER,,,starr-ringer,,,
2099510,Smash The Synth,,,,,,
2108730,Mythlands: Dragon Flight VR,,,mythlands-dragon-flight-vr,,,
1937960,Throwing Hands,,,topspin,,,
1943240,Dismantled Director's Cut,,,dismantled-directors-cut,,,
1949600,Star Jet Alpha,,,star-jet-alpha,,,
1956180,Catbusters,,,catbusters,,,
1816140,Sinners Landing,,,sinners-landing,,,
1663400,Reigns: Beyond,,,reigns-beyond,,,
1571540,Gimmick in the Chaos Dimension,,,gimmick-in-the-chaos-dimension,,,
1578060,Mastho is Together,Everyone,,mastho-is-together,,12828,
1601580,Q109906111,,,frostpunk-2,,11840,Q94277753
1471530,100 hidden gnomes,,,100-hidden-gnomes,,,
1459870,King Pins,,,king-pins,,,
1634540,Children's Jigsaw Puzzles - Beautifully Illustrated,,,classic-jigsaw-puzzles-beautifully-illustrated,,,
1592670,Soda Crisis,,,soda-crisis,,13178,
1481780,Dragon Fist: VR Kung Fu,,,dragon-fist-vr-kung-fu,,,
1537624,Dying Light 2 Stay Human: Bloody Ties,,,dying-light-2-stay-human-bloody-ties,,13978,
1433020,The First Backrooms,,,the-first-backrooms,,,http://www.wikidata.org/.well-known/genid/f86b1f58fd120ae3e5def582316178b4
1393650,BlockBustersVR,,,blockbustersvr,,,
1590750,JARS,,,jars,,12200,
1481240,The Tower of TigerQiuQiu Bomber The Ruby Magic,,,the-tower-of-tigerqiuqiu-bomber-the-ruby-magic,,,
1655670,Rob Riches,,,rob-riches,,12430,
1413660,Elderand,,,elderand,,14306,
1537760,DCS: F/A-18C Operation Pontus Campaign,,,dcs-world-f-slash-a-18c-operation-pontus-campaign,,,
1505390,Librarian,,,librarian,,,
1438100,Qbio,,,qbio,,,
1481600,Fake Racing,,,fake-racing,,,
1568280,Evil Buster,,,evil-buster,,,
1573090,Impaler,,,impaler-gold,,14087,
1612380,Combat Casino,,,combat-casino,,,
1483540,Kisekimura,,,kisekimura,,,
1504030,Hover Ship,,,hover-ship,,,
1624380,Horny Sekai,,,horny-sekai,,,
1401840,Silk Roads: Caravan Kings,,,silk-roads-caravan-kings,,,
1547340,Puzzle Car,,,puzzle-car,,,Q63966
1657780,Ultimechs,,,ultimechs,,,
1431780,The Black Heart,,,the-black-heart,,,
1605290,Paint By Numbers,,,paint-by-numbers,,,
1385700,True Hate,,,true-hate,,,
1427400,Sky Journey - Jigsaw Landscapes,,,sky-journey-jigsaw-landscapes,,,
1403460,Flavortown,,,flavortown,,,
1422180,Galactic Crew II,,,galactic-crew-ii,,,
1501900,Tube Tussle,,,tube-tussle,,,
1565090,GearHead Caramel,,,gearhead-caramel,,,
1473760,Beyond the Storm,,,beyond-the-storm,,,GameMaker
1483110,Alien AI,,,alien-ai,,,
1432400,Ozone Guardian,,,ozone-guardian,,,
1551230,Demon Slayer Akagi,,,demon-slayer-akagi,,,
1633770,Abyss,,,abyss--3,,,
1439340,Kittens of Fear,,,kittens-of-fear,,,
1530260,Zahhak,,,zahhak,,,
1411870,Zball III,,,zball-iii,,,
1619750,Karryn's Prison,,,karryns-prison,,,
1595410,NUC: After The Blast,,,nuc-after-the-blast,,,
1441210,Beat the Nightmare – Evil Dreams Simulator VR,,,beat-the-nightmare-evil-dreams-simulator-vr,,,
1638140,Reverie Knights Tactics: Prologue,,,reverie-knights-tactics-prologue,,,
1391790,Hentai Milf Quiz 2,,,hentai-milf-quiz-2,,,
1625370,CONNECTED!,,,connected,,,
1484140,MultiMind Challengers,,,multimind-challengers,,,
1392690,Gravitational,,,gravitational,,,
1651780,Sophie's Safecracking Simulator,,,sophies-safecracking-simulator,,,
1403720,Medulla,,,medulla,,,
1545430,Inward,,,inward,,,
1382290,Betrayer: Curse of the Spine,,,betrayer-curse-of-the-spine,,,GameMaker
1665170,The Patagonians,,,the-patagonians,,,Q63966
1429400,Mousebound,,,mousebound,,,
1617120,Good Heavens!,,,good-heavens,,,
1593190,Lost Islands,,,lost-islands,,,
1558000,[ECHOSTASIS],,,echostasis--1,,,
1387570,Orbitect,,,orbitect,,,
1392280,Cyber Drive,,,cyber-drive,,,
1397580,Eidols,,,eidols,,,
1408310,Monster Legend,,,monster-legend,,,
1414790,Diarrhea Don,,,diarrhea-don,,,
1422520,Divide and Conquer: The Board Game,,,,,,
1428460,BISQUE DOLL,,,bisque-doll,,,
1432430,Rixer,,,rixer,,,
1437200,ZAVOD: Conveyor Logic,,,zavod-conveyor-logic,,,
1446950,Frontline Grunt,,,frontline-grunt,,,
1448560,Scrapbooking,,,scrapbooking,,,
1468950,Devil Edge,,,devil-edge,,,
1470430,VOENKOMAT,,,voenkomat,,,
1491320,Blessing Quest,,,shadow-redemption,,,
1534240,Drop Blox,,,drop-blox,,,
1555940,B1NARY,,,,,,
1560580,LineArt Jigsaw Puzzle - Erotica Valentines,,,lineart-jigsaw-puzzle-erotica-valentines,,,
1565070,Aletheia: Return of Odysseus,,,aletheia-return-of-odysseus,,,
1573460,Car Scrapyard Simulator,,,car-scrapyard-simulator,,,
1580860,It's Not Rocket Science!,,,its-not-rocket-science,,,
1587460,The Rocket Stop Incident,,,rocket-stop-incident,,,
1590390,ACE Overheat,,,ace-overheat,,,
1594760,Astro Sailor,,,astro-sailor,,,
1595780,Inno World,,,,,,
1596360,Unnatural Investigations,,,unnatural-investigations,,,
1602340,Shatter Sky,,,shatter-sky,,,
1610190,Country Adventure,,,country-adventure,,,
1622110,Zoria and the Cursed Land,,,zoria-and-the-cursed-land,,,
1628820,Vidora's Silence,,,vidoras-silence,,,
1476390,The King of the Oceans,,,the-king-of-the-oceans,,,
1478050,Tomb Rumble,,,tomb-rumble,,,
1480440,Desktop NEKO Girl,,,,,,
1537540,Dichotomy,,,dichotomy,,,
1662210,Arms Trade Tycoon: Tanks,,,arms-trade-tycoon-tanks,,,
1663710,Fitness Center Renovator,,,fitness-center-renovator,,,
1672170,FOOTBALLER,,,footballer,,,
3326770,BULLETHEART,,,bulletheart--1,,,
1369350,Speechless,,,speechless,,,
413410,Danganronpa: Trigger Happy Havoc,Mature 17+,,danganronpa-trigger-happy-havoc,,,Q63966
342200,MechWarrior Online,,,mechwarrior-online,,,Q870033
345180,Victor Vran,Mature 17+,,victor-vran,,1435,
365800,AdvertCity,,,advertcity,,,
386180,Q20707353,Teen,,crossout,,4466,
373390,Contradiction: Spot the Liar!,,,contradiction-spot-the-liar,,,
363440,Mega Man Legacy Collection,Everyone,,mega-man-legacy-collection,,1837,MT Framework
360880,Nightfall: Escape,,,nightfall-escape,,,Q63966
418240,Shadow Tactics: Blades of the Shogun,,,shadow-tactics-blades-of-the-shogun,,3310,Q63966
396750,Everspace,Teen,,everspace,,4380,Unreal Engine 4
433550,Darq,,,darq,,8118,Q63966
378030,Cardinal Quest 2,,,cardinal-quest-2,,3095,
357700,Rogue Continuum,,,rogue-continuum,,,
404420,Sun Dogs,,,sun-dogs,,3156,Q63966
357690,APT,,,apt,,,
385350,Deadweight,,,deadweight,,,
382350,Devil's Bluff,,,devils-bluff,,,
385130,"DvDrum, Ultimate Drum Simulator!",,,dvdrum-ultimate-drum-simulator,,,
368770,President for a Day - Floodings,,,president-for-a-day-floodings,,,
372380,Warriors & Castles,,,warriors-and-castles,,,Q63966
3764200,Q124983920,Mature 17+,,resident-evil-requiem,,18716,
3623050,Happy Route o Owarasete,,,ending-the-happy-route,,,
3478790,ShadowLess Light,,,,,,
3691920,Rider Valkyries,,,,,,
387820,Build a Game Universe,,,build-a-game-universe,,,
3474960,Kijutsu Rider,,,kijutsu-rider,,,
3415240,Cozy Organizer,,,cozy-organizer,,,
3416680,O.W.L. - One Wave Length,,,o-dot-w-l-dot-one-wave-length,,,
3418100,Faithfall,,,,,,
3424040,Synthetic Dreams 18+,,,,,,
3425970,Detective Club: Missing in the Fog Collector's Edition,,,detective-club-missing-in-the-fog-collectors-edition,,,
3426640,Snake Ultimate,,,,,,
3438700,Elf World Adventure 5,,,elf-world-adventure-5,,,
3440270,Amaroo's Christmas Shop Simulator: Prologue,,,,,,
3463290,Hex Blast,,,hex-blast,,,
3464680,Swords & Bones 5,,,swords-and-bones-5,,,
3473710,DARK IN LIGHT,,,,,,
3477270,CHAOS DWELLER: Havoc Of Tyranny,,,,,,
3477030,Record Rewind Repeat,,,record-rewind-repeat,,,
3478130,Knob,,,knob,,,
3487060,Youtubers Life 3 - Stream Together!,,,youtubers-life-3,,18749,
3492440,Those Who Know,,,those-who-know,,,
3498700,Q135074908,,,appulse,,,
3499410,Yami Protocol,,,yami-protocol,,,
3502860,Caller of the Crows,,,caller-of-the-crows,,,
3508910,Abyss Kitchen,,,abyss-kitchen,,,
3512870,Epoch Makers,,,epoch-makers,,,
3512790,Lex Talionis A,,,lex-talionis-a,,,
3519170,Lets go boy,,,,,,
3522780,Strange Dream,,,,,,
3528280,Crime Detective: Red Flags,,,crime-detective-red-flags,,,
3530700,101 Cats Hidden in Orlando,,,101-cats-hidden-in-orlando,,,
3531260,Superhero Simulator,,,superhero-simulator,,,
3538210,Alliance Peacefighter,,,alliance-peacefighter,,,
3544460,Kitsune,,,kitsune,,,
3553890,Galaxy Odyssey,,,galaxy-odyssey,,,
3560520,Spellbound Skirmish,,,spellbound-skirmish,,,
3570170,Fishing Tycoon Simulator,,,fishing-tycoon-simulator,,,
3571530,Channel Surfing,,,channel-surfing,,,
3580260,Siegebound,,,,,,
3581590,Santa's Hitlist CEO Edition,,,santas-hitlist-ceo-edition,,,
3586480,Bling: Fortune Memories,,,bling-fortune-memories,,,
3587020,Dream Eaters.exe,,,dream-eaters-dot-exe,,,
3589210,The Mushroom Of Shadow,,,the-mushroom-of-shadow,,,
3590870,Ripley [Remembered],,,ripley-remembered,,,
3592860,Tower of TORI,,,tower-of-tori,,,
3598390,Jacmena,,,,,,
3602010,Rogue Cell,,,rogue-cell,,,
3605460,Bound Survivor,,,bound-survivor,,,
3619490,Trickshotterz,,,trickshotterz,,,
3624580,The Adventures of Candle Boy,,,the-adventures-of-candle-boy,,,
3630330,Polterquest,,,polterquest,,,
3635720,Fizz Flow: Factory Management,,,fizz-flow-factory-management,,,
3638650,The Internal,,,,,,
3639880,Blossoms of Eternity,,,blossoms-of-eternity,,,
3645460,Bridge Race,,,bridge-race,,,
3646490,Sala de Juegos 3D,,,,,,
3648550,Your Magic Hook,,,your-magic-hook,,,
3649570,Dice Team,,,dice-team,,,
3649650,Merica Tale,,,merica-tale,,,
3650490,Oikizo,,,oikizo,,,
3655540,MMMMMM: Multi-Merge Mix & Match Minigame Mayhem,,,,,,
3657240,Good Luck,,,good-luck,,20404,
3670320,ARVIS Knock Out!,,,arvis-knock-out,,,
3672820,GleanBound,,,gleanbound,,,
3678870,Happy Nuclear,,,happy-nuclear,,,
3681110,Avenue Zero,,,,,,
370300,8-Bit Adventures 1: The Forgotten Journey Remastered Edition,,,8-bit-adventures-the-forgotten-journey-remastered-edition,,,
3713720,Dark Realms: Mysteries of Hoia Baciu Forest,,,,,,
3717620,Silverlake,,,,,,
3719450,Shuffles 'n Scuffles,,,shuffles-n-scuffles,,,
3720630,Caemdale,,,caemdale,,,
3724950,Walls that Watch,,,walls-that-watch,,,
3731120,Akane's Way: Hiragana,,,,,,
3748050,Grav My Balls,,,grav-my-balls,,,
3749540,Steampunk Idle Spinner,,,steampunk-idle-spinner,,,
3751310,Captain Star,,,,,,
3759610,Weapon Case,,,weapon-case,,,
3482070,Excavator Ball,,,,,,
901436,The Settlers 7: Paths to a Kingdom,Everyone 10+,,the-settlers-7-paths-to-a-kingdom,,,Vision
766320,The Mage's Tale,Teen,,the-mages-tale,,4518,
699670,Feudal Alloy,Everyone 10+,,feudal-alloy,,7178,Q63966
897940,High Cats,,,high-cats,,,
731680,Meet.Hunter,,,meet-dot-hunter,,,
822190,Little Bug,Everyone 10+,,little-bug,,12418,Q63966
707030,Postal 4: No Regerts,,,postal-4-no-regerts,,13031,Unreal Engine 4
957680,Doughlings: Invasion,Everyone,,doughlings-invasion,,8052,
976590,Bus Simulator 21,Everyone,,bus-simulator-21--1,,11922,
714730,Luvocious,,,luvocious,,,
959520,Fantasy Blacksmith,,,fantasy-blacksmith,,,
993110,Skinwalker Hunt,,,skinwalker-hunt,,,
729640,BOMBFEST,Everyone,,bombfest,,7229,Q63966
962630,Transient,Teen,,transient,,10423,
842520,Neon Void Runner,,,neon-void-runner,,,
716330,VOID,,,void--1,,,
911580,Audio Infection,,,audio-infection,,,
874270,Sphaera,,,sphaera,,,
999990,Bouncing Hero,,,bouncing-hero,,11605,
747200,Keplerth,,,keplerth,,13253,
686401,Blood Bowl 2 - Goblins,,,,,,
685750,The soldier in the mine,,,the-soldier-in-the-mine,,,
685790,Ruthless Safari,,,ruthless-safari,,,
956090,Animals Memory: Horses,,,animals-memory-horses,,,
699780,Endless Fables 2: Frozen Path,,,endless-fables-2-frozen-path,,,
748330,Super Mega Space Blaster Special Turbo,Everyone,,super-mega-space-blaster-special-turbo,,8861,
